_id,plot,genres,runtime,cast,num_mflix_comments,poster,title,fullplot,languages,released,directors,writers,lastupdated,year,countries,type,plot_embedding,awards.wins,awards.nominations,awards.text,imdb.rating,imdb.votes,imdb.id,rated,metacritic
573a13a2f29313caabd0b043,"Apocalyptic comedy finds a socially-challenged grad school student as one of the last two men on Earth with a beautiful woman. However, the other remaining man is his superior in every ...","['Action', 'Comedy', 'Drama']",95.0,"['David Arnott', 'Jeri Ryan', 'Dan Montgomery Jr.']",0,https://m.media-amazon.com/images/M/MV5BMjEwNDI5MDcyNF5BMl5BanBnXkFtZTcwODIzNzAwMQ@@._V1_SY1000_SX677_AL_.jpg,The Last Man,"Apocalyptic comedy finds a socially-challenged grad school student as one of the last two men on Earth with a beautiful woman. However, the other remaining man is his superior in every sense.",['English'],2002-02-15,['Harry Ralston'],['Harry Ralston'],2015-08-28 00:42:02.627000000,2000,['USA'],movie,0.0,2,1,2 wins & 1 nomination.,5.4,492.0,231956,R,32.0
573a13a2f29313caabd0b257,Los Angeles police officer Brian O'Connor must decide where his loyalties really lie when he becomes enamored with the street racing world he has been sent undercover to destroy.,"['Action', 'Crime', 'Thriller']",106.0,"['Paul Walker', 'Vin Diesel', 'Michelle Rodriguez', 'Jordana Brewster']",133,https://m.media-amazon.com/images/M/MV5BNzlkNzVjMDMtOTdhZC00MGE1LTkxODctMzFmMjkwZmMxZjFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_SX677_AL_.jpg,The Fast and the Furious,"Los Angeles street racer Dominic Toretto falls under the suspicion of the LAPD as a string of high-speed electronics truck robberies rocks the area. Brian O'Connor, an officer of the LAPD, joins the ranks of Toretto's highly skilled racing crew undercover to convict Toretto. However, O'Connor finds himself both enamored with this new world and in love with Toretto's sister, Mia. As a rival racing crew gains strength, O'Connor must decide where his loyalties really lie.",['English'],2001-06-22,['Rob Cohen'],"['Ken Li (magazine article ""Racer X"")', 'Gary Scott Thompson (screen story)', 'Gary Scott Thompson (screenplay)', 'Erik Bergquist (screenplay)', 'David Ayer (screenplay)']",2015-09-15 03:03:32.653000000,2001,"['USA', 'Germany']",movie,0.0,9,12,9 wins & 12 nominations.,6.7,247977.0,232500,PG-13,58.0
573a13a2f29313caabd0b4cb,A gang of ex-cons rob a casino during Elvis convention week.,"['Action', 'Comedy', 'Crime']",125.0,"['Kurt Russell', 'Kevin Costner', 'Courteney Cox', 'Christian Slater']",0,https://m.media-amazon.com/images/M/MV5BMTExMDA0NDAyOTReQTJeQWpwZ15BbWU2MDM4ODg3OQ@@._V1_SY1000_SX677_AL_.jpg,3000 Miles to Graceland,"It was an ingenious enough plan: rob the Riviera Casino's count room during an Elvis impersonator convention. But Thomas Murphy decided to keep all the money for himself and shot all his partners, including recently-freed ex-con Michael Zane. With $3.2 million at stake, the Marshals Service closing in, and single mom Cybil Waingrow and her son Jesse constantly confounding things, Michael must track down Murphy.",['English'],2001-02-23,['Demian Lichtenstein'],"['Richard Recco', 'Demian Lichtenstein']",2015-08-20 00:10:24.360000000,2001,['USA'],movie,0.0,0,8,8 nominations.,5.9,36473.0,233142,R,21.0
573a13a2f29313caabd0b570,"The Joker is back with a vengeance, and Gotham's newest Dark Knight needs answers as he stands alone to face Gotham's most infamous Clown Prince of Crime.","['Animation', 'Action', 'Crime']",76.0,"['Will Friedle', 'Kevin Conroy', 'Mark Hamill', 'Angie Harmon']",0,https://m.media-amazon.com/images/M/MV5BNmRmODEwNzctYzU1MS00ZDQ1LWI2NWMtZWFkNTQwNDg1ZDFiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SY1000_SX677_AL_.jpg,Batman Beyond: Return of the Joker,"While trying to uncover the Joker's secrets, Terry McGinnis, the new Batman, discovers the greatest mystery in the career of the original Batman - the true story of the night Batman fought the Joker for the last time. Though when Bruce Wayne is almost killed in one of the Joker's new attacks, it's up to Batman Beyond to avenge his mentor and put the Joker to rest forever.",['English'],2001-03-07,['Curt Geda'],"['Bob Kane (character created by: Batman)', 'Paul Dini (story)', 'Glen Murakami (story)', 'Bruce W. Timm (story)', 'Paul Dini (screenplay)']",2015-09-16 13:01:10.590000000,2000,['USA'],movie,0.0,3,5,3 wins & 5 nominations.,7.9,14287.0,233298,PG-13,0.0
573a13a2f29313caabd0b696,"Is anyone who he says he is in this caper that moves from Hong Kong and Las Vegas to Tokyo? Ken doesn't show up in Vegas for his wedding; his disconsolate bride, Macy, heads home for Hong ...","['Action', 'Comedy', 'Drama']",118.0,"['Tony Chiu Wai Leung', 'Ekin Cheng', 'Kelly Chen', 'Cecilia Cheung']",0,https://m.media-amazon.com/images/M/MV5BMTQ0MTk5NTk0NF5BMl5BanBnXkFtZTcwODI0MTUyMQ@@._V1_SY1000_SX677_AL_.jpg,Tokyo Raiders,"Is anyone who he says he is in this caper that moves from Hong Kong and Las Vegas to Tokyo? Ken doesn't show up in Vegas for his wedding; his disconsolate bride, Macy, heads home for Hong Kong and finds John, an interior decorator, waiving a check of Ken's that has bounced. She leaves immediately for Tokyo to find her businessman boyfriend, and John tags along. Ken's flat is teeming with members of the Ito gang, who are also looking for Ken. John and Macy escape, with the help of a crew of look-alike cuties who work for Lin, who claims to be a private investigator. He too is looking for Ken. Where is Ken, why has he disappeared, and who will find him first?","['Cantonese', 'Japanese', 'English']",2000-01-28,['Jingle Ma'],"['Susan Chan', 'Felix Chong']",2015-05-10 00:40:56.560000000,2000,['Hong Kong'],movie,0.0,0,3,3 nominations.,5.9,2002.0,233600,PG-13,0.0
573a13a2f29313caabd0b815,Rich girl loves poor singer and vice versa. But fate has two surprises in store.,"['Action', 'Crime', 'Romance']",172.0,"['Hrithik Roshan', 'Ameesha Patel', 'Anupam Kher', 'Dalip Tahil']",0,,Kaho Naa... Pyaar Hai,"A poor singer, Rohit, and the daughter of a very rich man, Sonia, fall in love. While on a cruise ship, they get separated from the rest of their party and end up on a deserted island. They live happily here for a few days until they are rescued. Sonia's friends help Rohit to make a name for himself so that they can get married. But before he reaches this goal, he meets an untimely death. Sonia's father sends her to live with her cousins in New Zealand to get over her heartbreak. In New Zealand she meets Raj Chopra who looks exactly like Rohit.","['Hindi', 'English']",2000-01-14,['Rakesh Roshan'],"['Rakesh Roshan (story)', 'Sagar Sarhadi (dialogue)', 'Honey Irani (screenplay)', 'Ravi Kapoor (screenplay)']",2015-09-13 00:12:57.773000000,2000,['India'],movie,0.0,30,12,30 wins & 12 nominations.,6.9,7159.0,234000,,0.0
573a13a2f29313caabd0b8f3,"Neo and the rebel leaders estimate that they have 72 hours until 250,000 probes discover Zion and destroy it and its inhabitants. During this, Neo must decide how he can save Trinity from a dark fate in his dreams.","['Action', 'Sci-Fi']",138.0,"['Ray Anthony', 'Christine Anu', 'Andy Arness', 'Alima Ashton-Sheibu']",151,https://m.media-amazon.com/images/M/MV5BODE0MzZhZTgtYzkwYi00YmI5LThlZWYtOWRmNWE5ODk0NzMxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_SX677_AL_.jpg,The Matrix Reloaded,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance. Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix, and a certain degree of precognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source. Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has chosen Neo as his next target.","['English', 'French']",2003-05-15,"['Andy Wachowski', 'Lana Wachowski']","['Andy Wachowski', 'Lana Wachowski', 'Andy Wachowski (characters)', 'Lana Wachowski (characters)']",2015-08-24 00:03:12.743000000,2003,"['USA', 'Australia']",movie,0.0,5,21,5 wins & 21 nominations.,7.2,392826.0,234215,R,62.0
573a13a2f29313caabd0bfd3,"Four small gangsters from Copenhagen trick a gangster boss: they take over 4,000,000 kroner which they were supposed to bring him. Trying to escape to Barcelona they are forced to stop in ...","['Action', 'Comedy', 'Crime']",109.0,"['Sèren Pilmark', 'Ulrich Thomsen', 'Mads Mikkelsen', 'Nikolaj Lie Kaas']",0,https://m.media-amazon.com/images/M/MV5BNDY5NzgyMDYwMl5BMl5BanBnXkFtZTcwODE5MjYxMQ@@._V1_SY1000_SX677_AL_.jpg,Flickering Lights,"Four small gangsters from Copenhagen trick a gangster boss: they take over 4,000,000 kroner which they were supposed to bring him. Trying to escape to Barcelona they are forced to stop in the countryside, in an old, wrecked house, hiding there for several weeks. Slowly, one after another, they realize, that they would like to stay there, starting a new life, renovating the house and forming it into a restaurant. But they can't avoid being caught up by their past.",['Danish'],2000-11-03,['Anders Thomas Jensen'],['Anders Thomas Jensen (screenplay)'],2015-09-05 00:40:08.227000000,2000,"['Denmark', 'Sweden']",movie,0.0,3,11,3 wins & 11 nominations.,7.7,13244.0,236027,,47.0
573a13a3f29313caabd0c8d2,"In a Fascist future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system.","['Action', 'Drama', 'Sci-Fi']",107.0,"['Christian Bale', 'Dominic Purcell', 'Sean Bean', 'Christian Kahrmann']",0,https://m.media-amazon.com/images/M/MV5BMTkzMzA1OTI3N15BMl5BanBnXkFtZTYwMzUyMDg5._V1_SY1000_SX677_AL_.jpg,Equilibrium,"In a futuristic world, a strict regime has eliminated war by suppressing emotions: books, art and music are strictly forbidden and feeling is a crime punishable by death. Cleric John Preston (Bale) is a top ranking government agent responsible for destroying those who resist the rules. When he misses a dose of Prozium, a mind-altering drug that hinders emotion, Preston, who has been trained to enforce the strict laws of the new regime, suddenly becomes the only person capable of overthrowing it.",['English'],2002-12-06,['Kurt Wimmer'],['Kurt Wimmer'],2015-09-05 00:40:49.027000000,2002,['USA'],movie,0.0,0,2,2 nominations.,7.5,243758.0,238380,R,33.0
573a13a3f29313caabd0c970,"Scientists create a genetic clone of a serial killer in order to help catch the killer, teaming up with two cops.","['Action', 'Sci-Fi', 'Thriller']",100.0,"['Jean-Claude Van Damme', 'Michael Rooker', 'Catherine Dent', 'Brandon James Olson']",0,https://m.media-amazon.com/images/M/MV5BNDdhMzMxZWQtZjFhYy00MDkzLWIzMDQtNmMyM2ZmZTEzYzdmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SY1000_SX677_AL_.jpg,Replicant,"Jake Riley is working on the ""Torch"" case, a psycho serial killer, who kills women with kids and sets them on fire after they are dead. The killer calls Riley sometimes and now, that Riley retires, the killer has no person to play against anymore. The NSA comes into play here and offers a job to Riley. A replicant, or better a clone of the killer should help him find the real one, as kind of test if it works out. Now Riley is back on track, with a clone of the killer at his hand on the way to discover that nobody is born as murderer.",['English'],2001-05-11,['Ringo Lam'],"['Lawrence Riggins', 'Les Weldon']",2015-09-17 04:43:55.077000000,2001,['USA'],movie,0.0,0,2,2 nominations.,5.3,10642.0,238552,R,0.0
573a13a3f29313caabd0cc93,"A look at the top-secret, high-tech espionage war going on between cats and dogs, which their human owners are blissfully unaware of.","['Action', 'Comedy', 'Family']",87.0,"['Jeff Goldblum', 'Elizabeth Perkins', 'Alexander Pollock', 'Miriam Margolyes']",1,https://m.media-amazon.com/images/M/MV5BY2JmMDJlMmEtYTk4OS00YWQ5LTk2NzMtM2M3NzhkMjI4MGJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY1000_SX677_AL_.jpg,Cats & Dogs,"A secret war between cats and dogs quickly peaks as Professor Brody a scientist tries to create a serum to cure dog allergies in humans. As the unsuspecting humans go through their busy lives, the cats make several attempts to possess the formula, as their canine foes try tirelessly to stop them. Caught in the crossfire, a young beagle named Lou, adopted by the Brody family, tries hard to succeed as a secret agent, and in being a friend to the young Scotty Brody. A evil snow white cat named Mr. Tinkles is planning to sabotage the efforts of Professor Brody to discover a cure for human allergies to dogs. And he'll even make every person on Earth allergic to dogs so that he can take over the world with his army of evil cats!",['English'],2001-07-04,['Lawrence Guterman'],"['John Requa', 'Glenn Ficarra']",2015-09-01 00:07:59.693000000,2001,"['USA', 'Australia']",movie,0.0,2,3,2 wins & 3 nominations.,5.2,42970.0,239395,PG,47.0
573a13a3f29313caabd0d021,"When a luxury yacht goes down in a violent storm the race is on to salvage the bounty at any cost, causing two couples to commit the ultimate betrayal.","['Crime', 'Thriller', 'Action']",99.0,"['Benjamin Bratt', 'Mili Avital', 'Barbara Andres', 'Steven Petrarca']",0,https://m.media-amazon.com/images/M/MV5BMTUxMzMzNDkxNl5BMl5BanBnXkFtZTcwMDQwMzAyMQ@@._V1_SY1000_SX677_AL_.jpg,After the Storm,"When a luxury yacht goes down in a violent storm the race is on to salvage the bounty at any cost, causing two couples to commit the ultimate betrayal.",['English'],2003-07-08,['Guy Ferland'],"['Ernest Hemingway (story)', 'A.E. Hotchner (teleplay)']",2015-09-01 00:29:49.257000000,2001,['USA'],movie,0.0,2,0,2 wins.,5.0,458.0,240325,R,0.0
573a13a3f29313caabd0d858,"Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption.","['Action', 'Comedy', 'Crime']",101.0,"['Steven Seagal', 'DMX', 'Isaiah Washington', 'Anthony Anderson']",2,https://m.media-amazon.com/images/M/MV5BMTMxNTQ5MjIwOF5BMl5BanBnXkFtZTYwNDMzODc3._V1_SY1000_SX677_AL_.jpg,Exit Wounds,"Orin Boyd (Seagal) is a Detroit cop who doesn't follow rules. After he saved the Vice President by violating every order he received he is transferred to one of the worst precincts in the city. There he quickly encounters some corrupt cops selling heroin to drug dealers. The problem is, it's very difficult to tell who is the bad guy and who you can trust.",['English'],2001-03-16,['Andrzej Bartkowiak'],"['Ed Horowitz (screenplay)', ""Richard D'Ovidio (screenplay)"", 'John Westermann (novel)']",2015-09-01 01:19:37.333000000,2001,"['USA', 'Australia']",movie,0.0,0,2,2 nominations.,5.5,26313.0,242445,R,39.0
573a13a3f29313caabd0d923,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,"['Action', 'Sci-Fi']",129.0,"['Mary Alice', 'Tanveer K. Atwal', 'Helmut Bakaitis', 'Kate Beahan']",139,https://m.media-amazon.com/images/M/MV5BNzNlZTZjMDctZjYwNi00NzljLWIwN2QtZWZmYmJiYzQ0MTk2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY1000_SX677_AL_.jpg,The Matrix Revolutions,"Neo discovers that somehow he is able to use his powers in the real world too and that his mind can be freed from his body, as a result of which he finds himself trapped on a train station between the Matrix and the Real World. Meanwhile, Zion is preparing for the oncoming war with the machines with very little chances of survival. Neo's associates set out to free him from The Merovingian since it's believed that he is the One who will end the war between humans and the machines. What they do not know is that there is a threat from a third party, someone who has plans to destroy both the worlds.","['English', 'French']",2003-11-05,"['Andy Wachowski', 'Lana Wachowski']","['Andy Wachowski', 'Lana Wachowski', 'Andy Wachowski (characters)', 'Lana Wachowski (characters)']",2015-08-24 00:37:00.557000000,2003,"['Australia', 'USA']",movie,0.0,1,19,1 win & 19 nominations.,6.7,338891.0,242653,R,47.0
